,transcript_id,question_addressee,justice,question_text
782,2024.23-715-t01,respondent,Clarence Thomas," Petitioner argues that the whole purpose of this formula is to determine low-income population that is served, which is a good point. So the  -- and that enrollment in the SSI program is only for people  who are low income, even though people may fall in and out of the  --the monthly payment requirement. Why isn't she right -- why isn't Petitioner right?"
783,2024.23-715-t01,respondent,Clarence Thomas, So what difference does it make in a practical sense if your reading is accepted or her reading is accepted?
784,2024.23-715-t01,respondent,Ketanji Brown Jackson," But why does that matter?  I  -- I --I'm so confused by your argument, I have to say. I'm struggling to  understand why an individual's eligibility for payment in a particular month has any bearing on the goals of compensating hospitals for the  higher cost of low-income people. So let me give you a hypothetical. Imagine a man who's lived well below the poverty line for his entire life. He has a range of health conditions that result from that kind of upbringing. When he turns 65 in January, he applies for SSI payments and starts receiving them in February pursuant to the statute and  the regulations. Let's say in June he comes into a bit of cash. He inherits some jewelry. He sells it. He picks up an extra shift at work. He gets money back from a friend who owes it to him, okay?  We can all agree that if the extra cash he gets in June brings him above the threshold, he doesn't get a cash payment that month because now he's above the threshold. But the Medicare fraction, I thought, was not about how much cash a patient had in any particular month. It's about how costly it would be to treat this person. And I don't understand why it is less or more costly in June, when he has the heart attack, than in May, when he didn't  --"
785,2024.23-715-t01,respondent,Ketanji Brown Jackson," But why isn't that the part of the statute that DSH is referring to?  I mean, it's clear that that part of the statute says this person, the person for the year, shall be eligible under SSI. That's in the statute. So what I'm asking is, doesn't it make more sense that the DSH program, which is trying to capture people who are low income in this general sense because they will have more  serious and more difficult to treat, costly to treat, health issues, why isn't it referring to (a)?"
786,2024.23-715-t01,respondent,Ketanji Brown Jackson," Okay. So let me  -- I thought the choice was between (a) and (b). You say the DSH program is referencing (b), which is  --or, sorry, (c), excuse me, which is the provision that says you get a payment in a particular month. And my question to you is, why would Congress care about whether you're getting a payment in a particular month as the marker of whether you are low income and it's more costly?"
787,2024.23-715-t01,respondent,Ketanji Brown Jackson," I'm not asking you a textual argument. I'm ask  --I'm just asking you a purpose. You  -- your argument seems to result in people who get cash payments who have the exact same income level as someone who didn't get a cash payment, one is counted and one is not. And what I'm asking you is, why would Congress have set up the DSH program to make that distinction?"
788,2024.23-715-t01,respondent,Sonia Sotomayor," So let's talk to that, okay, whether it is more precise. Let me give you the hypotheticals. Someone's eligible, joins SSI in January, is hospitalized in  January, but they receive no cash payment in January. They're going to get it on February 1 because they just joined the program. Are you including those people?"
789,2024.23-715-t01,respondent,Sonia Sotomayor, Even though they are eligible because their -- they didn't make more money?  They should be. It's only they happen to join the program the month they got sick?
790,2024.23-715-t01,respondent,Sonia Sotomayor, But when -- when is she going to see it?  She's not going to see it on February 1.
791,2024.23-715-t01,respondent,Amy Coney Barrett," I'm  --I'm confused about that, actually, because I was asking your friend on the other side these questions about, well, if there was some snafu because it bounced because of an address or something like that, whether they were challenging those codes, and she said no. But why isn't that an actual receipt rule if those people are excluded?"
792,2024.23-715-t01,respondent,Amy Coney Barrett, Retroactively?  So then the hospital gets the benefit of the different DSH fraction later?
793,2024.23-715-t01,respondent,Brett M. Kavanaugh," --and differences with the Medicare?  So, as you're exploring these answers, you can bounce in and out of actually receiving social -- I mean SSI payments. You're in the program, they say, for a year, but you might not receive payments in a particular month. Right so far?  Medicare, the argument on the other side is similar in the sense that you're in the program, you qualified for Medicare, but you might have private insurance. Lots of people  do. And, therefore, any particular hospital stay in a given day, week, month might be paid for by your private insurance, not by Medic are. So, even though you're not getting Medicare payments, Medicare is paying zero, that, we said in Empire, is still going to be counted because you're in the program. So what's the difference between those two things?"
794,2024.23-715-t01,respondent,Brett M. Kavanaugh," But it seems to me -- I don't mean to press too hard, but it seems to me you're suggesting that there are multiple reasons Medicare might not pay maybe, and there's only one reason that SSI might not pay?  Is that what you're suggesting?"
